MemberName,RegPointH,RegPointV,CRectLeft,CRectTop,CRectRight,CRectBottom,SRectLeft,SRectTop,SRectRight,SRectBottom,BRectLeft,BRectTop,BRectRight,BRectBottom
h_wlk_ls_005_2_1,-42,59,0,0,14,27,167,149,231,181,129,150,193,182
h_wlk_ls_005_2_3,-41,61,0,0,4,9,167,149,231,181,129,150,193,182
h_wlk_ls_005_3_1,-43,60,0,0,8,31,167,149,231,181,129,150,193,182
h_wlk_ls_005_3_3,-43,59,0,0,8,26,167,149,231,181,129,150,193,182
h_wlk_ls_005_7_1,-20,58,0,0,9,27,167,149,231,181,129,150,193,182
h_wlk_ls_005_7_3,-20,58,0,0,9,30,167,149,231,181,129,150,193,182
h_sit_ls_005_0_0,-24,59,0,0,5,11,167,149,231,181,129,150,193,182
h_sit_ls_005_2_0,-30,61,0,0,5,9,167,149,231,181,129,150,193,182
h_crr_ls_005_0_0,-24,59,0,0,5,19,167,149,231,181,129,150,193,182
h_crr_ls_005_1_0,-27,56,0,0,18,20,167,149,231,181,129,150,193,182
h_crr_ls_005_2_0,-40,61,0,0,13,25,167,149,231,181,129,150,193,182
h_crr_ls_005_3_0,-42,60,0,0,10,25,167,149,231,181,129,150,193,182
h_crr_ls_005_4_0,-35,58,0,0,14,28,167,149,231,181,129,150,193,182
h_crr_ls_005_5_0,-28,55,0,0,18,22,167,149,231,181,129,150,193,182
h_crr_ls_005_6_0,-22,58,0,0,14,25,167,149,231,181,129,150,193,182
h_crr_ls_005_7_0,-21,58,0,0,8,23,167,149,231,181,129,150,193,182
h_drk_ls_005_0_0,-25,58,0,0,3,10,167,149,231,181,129,150,193,182
h_drk_ls_005_1_0,-31,60,0,0,23,18,167,149,231,181,129,150,193,182
h_drk_ls_005_2_0,-42,60,0,0,14,19,167,149,231,181,129,150,193,182
h_drk_ls_005_3_0,-38,59,0,0,12,18,167,149,231,181,129,150,193,182
h_drk_ls_005_4_0,-24,59,0,0,23,19,167,149,231,181,129,150,193,182
h_drk_ls_005_5_0,-20,59,0,0,25,18,167,149,231,181,129,150,193,182
h_drk_ls_005_6_0,-19,61,0,0,17,17,167,149,231,181,129,150,193,182
h_drk_ls_005_7_0,-23,63,0,0,9,21,167,149,231,181,129,150,193,182
h_wlk_rs_005_0_1,-36,57,0,0,10,31,167,149,231,181,129,150,193,182
h_wlk_rs_005_0_3,-38,57,0,0,14,31,167,149,231,181,129,150,193,182
h_wlk_rs_005_1_1,-22,55,0,0,15,24,167,149,231,181,129,150,193,182
h_wlk_rs_005_1_3,-28,55,0,0,18,25,167,149,231,181,129,150,193,182
h_wlk_rs_005_2_1,-18,58,0,0,15,27,167,149,231,181,129,150,193,182
h_wlk_rs_005_2_3,-25,57,0,0,13,29,167,149,231,181,129,150,193,182
h_wlk_rs_005_3_1,-21,59,0,0,9,25,167,149,231,181,129,150,193,182
h_wlk_rs_005_3_3,-21,60,0,0,10,28,167,149,231,181,129,150,193,182
h_wlk_rs_005_7_1,-44,58,0,0,9,29,167,149,231,181,129,150,193,182
h_wlk_rs_005_7_3,-44,58,0,0,9,30,167,149,231,181,129,150,193,182
h_crr_rs_005_0_0,-38,58,0,0,14,24,167,149,231,181,129,150,193,182
h_crr_rs_005_1_0,-28,55,0,0,17,22,167,149,231,181,129,150,193,182
h_crr_rs_005_2_0,-24,58,0,0,15,27,167,149,231,181,129,150,193,182
h_crr_rs_005_3_0,-21,60,0,0,10,24,167,149,231,181,129,150,193,182
h_crr_rs_005_4_0,-41,60,0,0,12,25,167,149,231,181,129,150,193,182
h_crr_rs_005_5_0,-28,56,0,0,18,20,167,149,231,181,129,150,193,182
h_crr_rs_005_6_0,-23,58,0,0,5,20,167,149,231,181,129,150,193,182
h_crr_rs_005_7_0,-44,58,0,0,8,23,167,149,231,181,129,150,193,182
h_drk_rs_005_0_0,-38,61,0,0,17,17,167,149,231,181,129,150,193,182
h_drk_rs_005_1_0,-28,59,0,0,25,18,167,149,231,181,129,150,193,182
h_drk_rs_005_2_0,-26,59,0,0,23,19,167,149,231,181,129,150,193,182
h_drk_rs_005_3_0,-24,60,0,0,12,19,167,149,231,181,129,150,193,182
h_drk_rs_005_4_0,-43,60,0,0,14,19,167,149,231,181,129,150,193,182
h_drk_rs_005_5_0,-32,60,0,0,23,18,167,149,231,181,129,150,193,182
h_drk_rs_005_6_0,-24,59,0,0,5,13,167,149,231,181,129,150,193,182
h_drk_rs_005_7_0,-41,62,0,0,8,21,167,149,231,181,129,150,193,182
h_std_ch_020_0_0,-25,59,0,0,21,34,167,149,231,181,129,150,193,182
h_std_ch_020_1_0,-27,58,0,0,20,34,167,149,231,181,129,150,193,182
h_std_ch_020_2_0,-26,59,0,0,21,36,167,149,231,181,129,150,193,182
h_std_ch_020_3_0,-25,60,0,0,23,34,167,149,231,181,129,150,193,182
h_std_ch_020_7_0,-25,59,0,0,23,33,167,149,231,181,129,150,193,182
h_std_ls_006_0_0,-21,57,0,0,7,14,167,149,231,181,129,150,193,182
h_std_ls_006_1_0,-29,53,0,0,12,14,167,149,231,181,129,150,193,182
h_std_ls_006_2_0,-44,57,0,0,5,13,167,149,231,181,129,150,193,182
h_std_ls_006_3_0,-44,59,0,0,10,15,167,149,231,181,129,150,193,182
h_std_ls_006_7_0,-19,57,0,0,9,16,167,149,231,181,129,150,193,182
h_std_rs_006_0_0,-37,58,0,0,11,18,167,149,231,181,129,150,193,182
h_std_rs_006_1_0,-26,55,0,0,12,13,167,149,231,181,129,150,193,182
h_std_rs_006_2_0,-19,58,0,0,14,19,167,149,231,181,129,150,193,182
h_std_rs_006_3_0,-19,59,0,0,10,16,167,149,231,181,129,150,193,182
h_std_rs_006_7_0,-44,58,0,0,9,16,167,149,231,181,129,150,193,182
h_wlk_rs_006_0_1,-34,57,0,0,13,19,167,149,231,181,129,150,193,182
h_wlk_rs_006_0_3,-38,58,0,0,11,18,167,149,231,181,129,150,193,182
h_wlk_rs_006_1_1,-22,55,0,0,15,15,167,149,231,181,129,150,193,182
h_wlk_rs_006_1_3,-28,55,0,0,13,14,167,149,231,181,129,150,193,182
h_wlk_rs_006_2_1,-19,58,0,0,14,16,167,149,231,181,129,150,193,182
h_wlk_rs_006_2_3,-20,57,0,0,13,16,167,149,231,181,129,150,193,182
h_wlk_rs_006_3_1,-22,59,0,0,8,14,167,149,231,181,129,150,193,182
h_wlk_rs_006_3_3,-22,60,0,0,9,14,167,149,231,181,129,150,193,182
h_wlk_rs_006_7_1,-44,58,0,0,9,16,167,149,231,181,129,150,193,182
h_wlk_rs_006_7_3,-44,58,0,0,10,17,167,149,231,181,129,150,193,182
h_crr_rs_006_0_0,-37,58,0,0,12,19,167,149,231,181,129,150,193,182
h_crr_rs_006_1_0,-27,55,0,0,12,14,167,149,231,181,129,150,193,182
h_crr_rs_006_2_0,-21,58,0,0,12,16,167,149,231,181,129,150,193,182
h_crr_rs_006_3_0,-21,60,0,0,9,17,167,149,231,181,129,150,193,182
h_crr_rs_006_4_0,-40,62,0,0,7,12,167,149,231,181,129,150,193,182
h_crr_rs_006_5_0,-27,58,0,0,12,15,167,149,231,181,129,150,193,182
h_crr_rs_006_6_0,-23,59,0,0,7,13,167,149,231,181,129,150,193,182
h_crr_rs_006_7_0,-44,58,0,0,10,18,167,149,231,181,129,150,193,182
h_drk_rs_006_0_0,-38,58,0,0,10,14,167,149,231,181,129,150,193,182
h_drk_rs_006_1_0,-28,55,0,0,16,15,167,149,231,181,129,150,193,182
h_drk_rs_006_2_0,-26,58,0,0,16,17,167,149,231,181,129,150,193,182
h_drk_rs_006_3_0,-24,60,0,0,6,13,167,149,231,181,129,150,193,182
h_drk_rs_006_4_0,-42,58,0,0,6,10,167,149,231,181,129,150,193,182
h_drk_rs_006_5_0,-26,61,0,0,12,14,167,149,231,181,129,150,193,182
h_drk_rs_006_6_0,-24,60,0,0,5,13,167,149,231,181,129,150,193,182
h_drk_rs_006_7_0,-44,58,0,0,8,16,167,149,231,181,129,150,193,182
h_wlk_ls_006_0_1,-25,57,0,0,3,11,167,149,231,181,129,150,193,182
h_wlk_ls_006_0_3,-22,58,0,0,6,11,167,149,231,181,129,150,193,182
h_wlk_ls_006_1_1,-28,65,0,0,10,11,167,149,231,181,129,150,193,182
h_wlk_ls_006_1_3,-30,61,0,0,10,11,167,149,231,181,129,150,193,182
h_wlk_ls_006_2_1,-41,60,0,0,7,10,167,149,231,181,129,150,193,182
h_wlk_ls_006_2_3,-41,61,0,0,4,9,167,149,231,181,129,150,193,182
h_wlk_ls_006_3_1,-42,60,0,0,7,12,167,149,231,181,129,150,193,182
h_wlk_ls_006_3_3,-43,59,0,0,6,12,167,149,231,181,129,150,193,182
h_wlk_ls_006_7_1,-22,58,0,0,7,13,167,149,231,181,129,150,193,182
h_wlk_ls_006_7_3,-22,58,0,0,7,13,167,149,231,181,129,150,193,182
h_crr_ls_006_0_0,-25,59,0,0,4,11,167,149,231,181,129,150,193,182
h_crr_ls_006_1_0,-27,58,0,0,10,11,167,149,231,181,129,150,193,182
h_crr_ls_006_2_0,-40,62,0,0,5,9,167,149,231,181,129,150,193,182
h_crr_ls_006_3_0,-43,59,0,0,8,12,167,149,231,181,129,150,193,182
h_crr_ls_006_4_0,-39,58,0,0,10,12,167,149,231,181,129,150,193,182
h_crr_ls_006_5_0,-37,55,0,0,10,11,167,149,231,181,129,150,193,182
h_crr_ls_006_6_0,-27,58,0,0,9,14,167,149,231,181,129,150,193,182
h_crr_ls_006_7_0,-22,58,0,0,7,13,167,149,231,181,129,150,193,182
h_drk_ls_006_0_0,-26,59,0,0,3,10,167,149,231,181,129,150,193,182
h_drk_ls_006_1_0,-28,61,0,0,10,11,167,149,231,181,129,150,193,182
h_drk_ls_006_2_0,-41,59,0,0,6,9,167,149,231,181,129,150,193,182
h_drk_ls_006_3_0,-43,59,0,0,6,12,167,149,231,181,129,150,193,182
h_drk_ls_006_4_0,-35,59,0,0,12,13,167,149,231,181,129,150,193,182
h_drk_ls_006_5_0,-31,55,0,0,13,13,167,149,231,181,129,150,193,182
h_drk_ls_006_6_0,-26,58,0,0,10,14,167,149,231,181,129,150,193,182
h_drk_ls_006_7_0,-24,58,0,0,5,13,167,149,231,181,129,150,193,182
h_sit_ls_006_0_0,-24,58,0,0,5,11,167,149,231,181,129,150,193,182
h_sit_ls_006_2_0,-26,57,0,0,5,9,167,149,231,181,129,150,193,182
h_std_ch_021_0_0,-27,60,0,0,20,28,167,149,231,181,129,150,193,182
h_std_ch_021_1_0,-27,57,0,0,19,26,167,149,231,181,129,150,193,182
h_std_ch_021_2_0,-29,59,0,0,19,27,167,149,231,181,129,150,193,182
h_std_ch_021_3_0,-27,61,0,0,19,29,167,149,231,181,129,150,193,182
h_std_ch_021_7_0,-27,60,0,0,19,28,167,149,231,181,129,150,193,182
h_wlk_sh_009_0_0,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_009_0_1,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_009_0_2,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_009_0_3,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_009_1_0,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_009_1_1,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_009_1_2,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_009_1_3,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_009_2_0,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_009_2_1,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_009_2_2,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_009_2_3,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_009_3_0,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_009_3_1,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_009_3_2,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_009_3_3,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_009_7_0,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_009_7_1,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_009_7_2,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_wlk_sh_009_7_3,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_sit_sh_009_0_0,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_sit_sh_009_2_0,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_std_sh_009_0_0,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_std_sh_009_1_0,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_std_sh_009_2_0,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_std_sh_009_3_0,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_std_sh_009_7_0,0,0,0,0,0,0,167,149,231,181,129,150,193,182
h_spk_hr_021_0_0,-17,91,0,0,35,24,167,149,231,181,129,150,193,182
h_std_hr_021_0_0,-18,91,0,0,34,23,167,149,231,181,129,150,193,182
h_spk_hr_021_1_0,-15,92,0,0,40,19,167,149,231,181,129,150,193,182
h_std_hr_021_1_0,-15,91,0,0,40,18,167,149,231,181,129,150,193,182
h_spk_hr_021_2_0,-18,92,0,0,36,24,167,149,231,181,129,150,193,182
h_std_hr_021_2_0,-19,92,0,0,35,23,167,149,231,181,129,150,193,182
h_spk_hr_021_3_0,-22,92,0,0,29,27,167,149,231,181,129,150,193,182
h_std_hr_021_3_0,-22,92,0,0,29,26,167,149,231,181,129,150,193,182
h_spk_hr_021_7_0,-22,91,0,0,29,25,167,149,231,181,129,150,193,182
h_std_hr_021_7_0,-22,91,0,0,29,24,167,149,231,181,129,150,193,182
h_wlk_sh_010_0_0,-23,10,0,0,22,15,167,149,231,181,129,150,193,182
h_wlk_sh_010_0_1,-14,14,0,0,47,18,167,149,231,181,129,150,193,182
h_wlk_sh_010_0_2,-23,19,0,0,32,27,167,149,231,181,129,150,193,182
h_wlk_sh_010_0_3,-23,13,0,0,26,24,167,149,231,181,129,150,193,182
h_wlk_sh_010_1_0,-22,11,0,0,28,16,167,149,231,181,129,150,193,182
h_wlk_sh_010_1_1,-13,7,0,0,49,14,167,149,231,181,129,150,193,182
h_wlk_sh_010_1_2,-24,14,0,0,27,23,167,149,231,181,129,150,193,182
h_wlk_sh_010_1_3,-12,8,0,0,53,16,167,149,231,181,129,150,193,182
h_wlk_sh_010_2_0,-18,17,0,0,36,20,167,149,231,181,129,150,193,182
h_wlk_sh_010_2_1,-25,13,0,0,23,20,167,149,231,181,129,150,193,182
h_wlk_sh_010_2_2,-22,8,0,0,24,18,167,149,231,181,129,150,193,182
h_wlk_sh_010_2_3,-11,16,0,0,48,19,167,149,231,181,129,150,193,182
h_wlk_sh_010_3_0,-26,9,0,0,23,17,167,149,231,181,129,150,193,182
h_wlk_sh_010_3_1,-24,8,0,0,22,17,167,149,231,181,129,150,193,182
h_wlk_sh_010_3_2,-24,7,0,0,23,15,167,149,231,181,129,150,193,182
h_wlk_sh_010_3_3,-27,9,0,0,22,17,167,149,231,181,129,150,193,182
h_wlk_sh_010_7_0,-23,9,0,0,24,17,167,149,231,181,129,150,193,182
h_wlk_sh_010_7_1,-24,12,0,0,25,21,167,149,231,181,129,150,193,182
h_wlk_sh_010_7_2,-26,9,0,0,24,17,167,149,231,181,129,150,193,182
h_wlk_sh_010_7_3,-24,11,0,0,25,21,167,149,231,181,129,150,193,182
h_std_sh_010_0_0,-23,5,0,0,33,14,167,149,231,181,129,150,193,182
h_sit_sh_010_0_0,-52,40,0,0,19,21,167,149,231,181,129,150,193,182
h_sit_sh_010_2_0,-43,18,0,0,27,17,167,149,231,181,129,150,193,182
h_std_sh_010_1_0,-27,9,0,0,25,18,167,149,231,181,129,150,193,182
h_std_sh_010_2_0,-21,9,0,0,35,19,167,149,231,181,129,150,193,182
h_std_sh_010_3_0,-22,2,0,0,29,11,167,149,231,181,129,150,193,182
h_std_sh_010_7_0,-23,3,0,0,27,12,167,149,231,181,129,150,193,182
h_wlk_sh_011_0_0,-22,12,0,0,24,24,167,149,231,181,129,150,193,182
h_wlk_sh_011_0_1,-13,13,0,0,50,19,167,149,231,181,129,150,193,182
h_wlk_sh_011_0_2,-24,17,0,0,32,27,167,149,231,181,129,150,193,182
h_wlk_sh_011_0_3,-25,15,0,0,27,26,167,149,231,181,129,150,193,182
h_wlk_sh_011_1_0,-22,14,0,0,27,21,167,149,231,181,129,150,193,182
h_wlk_sh_011_1_1,-13,15,0,0,51,21,167,149,231,181,129,150,193,182
h_wlk_sh_011_1_2,-23,14,0,0,26,21,167,149,231,181,129,150,193,182
h_wlk_sh_011_1_3,-14,11,0,0,54,19,167,149,231,181,129,150,193,182
h_wlk_sh_011_2_0,-19,18,0,0,35,22,167,149,231,181,129,150,193,182
h_wlk_sh_011_2_1,-25,12,0,0,23,21,167,149,231,181,129,150,193,182
h_wlk_sh_011_2_2,-23,14,0,0,24,24,167,149,231,181,129,150,193,182
h_wlk_sh_011_2_3,-11,18,0,0,51,21,167,149,231,181,129,150,193,182
h_wlk_sh_011_3_0,-23,15,0,0,29,23,167,149,231,181,129,150,193,182
h_wlk_sh_011_3_1,-22,9,0,0,33,20,167,149,231,181,129,150,193,182
h_wlk_sh_011_3_2,-21,14,0,0,29,23,167,149,231,181,129,150,193,182
h_wlk_sh_011_3_3,-18,10,0,0,33,20,167,149,231,181,129,150,193,182
h_wlk_sh_011_7_0,-20,14,0,0,31,23,167,149,231,181,129,150,193,182
h_wlk_sh_011_7_1,-22,11,0,0,33,21,167,149,231,181,129,150,193,182
h_wlk_sh_011_7_2,-22,14,0,0,31,23,167,149,231,181,129,150,193,182
h_wlk_sh_011_7_3,-18,12,0,0,33,21,167,149,231,181,129,150,193,182
h_sit_sh_011_0_0,-47,40,0,0,25,22,167,149,231,181,129,150,193,182
h_sit_sh_011_2_0,-43,21,0,0,29,21,167,149,231,181,129,150,193,182
h_std_sh_011_0_0,-22,11,0,0,34,20,167,149,231,181,129,150,193,182
h_std_sh_011_1_0,-24,9,0,0,26,17,167,149,231,181,129,150,193,182
h_std_sh_011_2_0,-22,14,0,0,35,25,167,149,231,181,129,150,193,182
h_std_sh_011_3_0,-20,9,0,0,33,19,167,149,231,181,129,150,193,182
h_std_sh_011_7_0,-20,10,0,0,33,17,167,149,231,181,129,150,193,182
h_wlk_lg_011_0_0,-25,32,0,0,27,26,167,149,231,181,129,150,193,182
h_wlk_lg_011_0_1,-19,31,0,0,35,27,167,149,231,181,129,150,193,182
h_wlk_lg_011_0_2,-25,34,0,0,23,28,167,149,231,181,129,150,193,182
h_wlk_lg_011_0_3,-25,33,0,0,21,31,167,149,231,181,129,150,193,182
h_wlk_lg_011_1_0,-27,33,0,0,23,28,167,149,231,181,129,150,193,182
h_wlk_lg_011_1_1,-20,31,0,0,33,28,167,149,231,181,129,150,193,182
h_wlk_lg_011_1_2,-27,32,0,0,22,28,167,149,231,181,129,150,193,182
h_wlk_lg_011_1_3,-23,32,0,0,32,29,167,149,231,181,129,150,193,182
h_wlk_lg_011_2_0,-26,32,0,0,22,23,167,149,231,181,129,150,193,182
h_wlk_lg_011_2_1,-25,32,0,0,22,30,167,149,231,181,129,150,193,182
h_wlk_lg_011_2_2,-24,32,0,0,27,26,167,149,231,181,129,150,193,182
h_wlk_lg_011_2_3,-21,32,0,0,31,27,167,149,231,181,129,150,193,182
h_wlk_lg_011_3_0,-24,33,0,0,25,26,167,149,231,181,129,150,193,182
h_wlk_lg_011_3_1,-24,32,0,0,25,31,167,149,231,181,129,150,193,182
h_wlk_lg_011_3_2,-24,33,0,0,25,26,167,149,231,181,129,150,193,182
h_wlk_lg_011_3_3,-24,32,0,0,25,31,167,149,231,181,129,150,193,182
h_wlk_lg_011_7_0,-24,32,0,0,24,27,167,149,231,181,129,150,193,182
h_wlk_lg_011_7_1,-24,31,0,0,25,26,167,149,231,181,129,150,193,182
h_wlk_lg_011_7_2,-24,32,0,0,25,27,167,149,231,181,129,150,193,182
h_wlk_lg_011_7_3,-24,31,0,0,25,29,167,149,231,181,129,150,193,182
h_sit_lg_011_2_0,-25,34,0,0,34,21,167,149,231,181,129,150,193,182
h_sit_lg_011_0_0,-25,37,0,0,33,19,167,149,231,181,129,150,193,182
h_std_lg_011_0_0,-23,32,0,0,24,27,167,149,231,181,129,150,193,182
h_std_lg_011_1_0,-26,32,0,0,18,28,167,149,231,181,129,150,193,182
h_std_lg_011_2_0,-23,32,0,0,25,24,167,149,231,181,129,150,193,182
h_std_lg_011_3_0,-24,33,0,0,25,26,167,149,231,181,129,150,193,182
h_std_lg_011_7_0,-24,32,0,0,25,27,167,149,231,181,129,150,193,182
h_wlk_lg_012_0_0,-25,32,0,0,28,30,167,149,231,181,129,150,193,182
h_wlk_lg_012_0_1,-18,31,0,0,39,31,167,149,231,181,129,150,193,182
h_wlk_lg_012_0_2,-25,32,0,0,22,36,167,149,231,181,129,150,193,182
h_wlk_lg_012_0_3,-25,31,0,0,22,36,167,149,231,181,129,150,193,182
h_wlk_lg_012_1_0,-27,31,0,0,23,29,167,149,231,181,129,150,193,182
h_wlk_lg_012_1_1,-13,31,0,0,42,32,167,149,231,181,129,150,193,182
h_wlk_lg_012_1_2,-27,32,0,0,22,34,167,149,231,181,129,150,193,182
h_wlk_lg_012_1_3,-15,31,0,0,40,32,167,149,231,181,129,150,193,182
h_wlk_lg_012_2_0,-22,32,0,0,26,26,167,149,231,181,129,150,193,182
h_wlk_lg_012_2_1,-26,32,0,0,21,30,167,149,231,181,129,150,193,182
h_wlk_lg_012_2_2,-26,32,0,0,26,32,167,149,231,181,129,150,193,182
h_wlk_lg_012_2_3,-14,32,0,0,38,28,167,149,231,181,129,150,193,182
h_wlk_lg_012_3_0,-24,33,0,0,25,32,167,149,231,181,129,150,193,182
h_wlk_lg_012_3_1,-24,32,0,0,24,35,167,149,231,181,129,150,193,182
h_wlk_lg_012_3_2,-24,33,0,0,25,33,167,149,231,181,129,150,193,182
h_wlk_lg_012_3_3,-25,32,0,0,24,36,167,149,231,181,129,150,193,182
h_wlk_lg_012_7_0,-23,33,0,0,25,34,167,149,231,181,129,150,193,182
h_wlk_lg_012_7_1,-24,31,0,0,25,33,167,149,231,181,129,150,193,182
h_wlk_lg_012_7_2,-24,32,0,0,26,34,167,149,231,181,129,150,193,182
h_wlk_lg_012_7_3,-24,31,0,0,25,33,167,149,231,181,129,150,193,182
h_sit_lg_012_0_0,-25,37,0,0,37,19,167,149,231,181,129,150,193,182
h_sit_lg_012_2_0,-26,35,0,0,36,27,167,149,231,181,129,150,193,182
h_std_lg_012_0_0,-23,32,0,0,26,36,167,149,231,181,129,150,193,182
h_std_lg_012_1_0,-26,32,0,0,19,34,167,149,231,181,129,150,193,182
h_std_lg_012_2_0,-23,32,0,0,24,30,167,149,231,181,129,150,193,182
h_std_lg_012_3_0,-25,33,0,0,25,32,167,149,231,181,129,150,193,182
h_std_lg_012_7_0,-24,32,0,0,25,34,167,149,231,181,129,150,193,182
h_drk_rs_007_0_0,-38,59,0,0,15,15,167,149,231,181,129,150,193,182
h_drk_rs_007_1_0,-28,57,0,0,21,16,167,149,231,181,129,150,193,182
h_drk_rs_007_2_0,-26,58,0,0,20,18,167,149,231,181,129,150,193,182
h_drk_rs_007_3_0,-24,59,0,0,10,18,167,149,231,181,129,150,193,182
h_drk_rs_007_4_0,-43,59,0,0,12,18,167,149,231,181,129,150,193,182
h_drk_rs_007_5_0,-31,60,0,0,22,18,167,149,231,181,129,150,193,182
h_drk_rs_007_6_0,-25,57,0,0,3,10,167,149,231,181,129,150,193,182
h_drk_rs_007_7_0,-45,59,0,0,8,17,167,149,231,181,129,150,193,182
h_crr_rs_007_0_0,-38,58,0,0,11,24,167,149,231,181,129,150,193,182
h_crr_rs_007_1_0,-28,55,0,0,15,19,167,149,231,181,129,150,193,182
h_crr_rs_007_2_0,-24,58,0,0,12,23,167,149,231,181,129,150,193,182
h_crr_rs_007_3_0,-22,60,0,0,8,19,167,149,231,181,129,150,193,182
h_crr_rs_007_4_0,-41,59,0,0,9,20,167,149,231,181,129,150,193,182
h_crr_rs_007_5_0,-28,55,0,0,16,17,167,149,231,181,129,150,193,182
h_crr_rs_007_6_0,-25,58,0,0,3,18,167,149,231,181,129,150,193,182
h_crr_rs_007_7_0,-44,58,0,0,6,19,167,149,231,181,129,150,193,182
h_wlk_rs_007_0_1,-36,58,0,0,10,31,167,149,231,181,129,150,193,182
h_wlk_rs_007_0_3,-38,58,0,0,14,27,167,149,231,181,129,150,193,182
h_wlk_rs_007_1_1,-25,55,0,0,12,23,167,149,231,181,129,150,193,182
h_wlk_rs_007_1_3,-28,55,0,0,16,23,167,149,231,181,129,150,193,182
h_wlk_rs_007_2_1,-20,58,0,0,13,27,167,149,231,181,129,150,193,182
h_wlk_rs_007_2_3,-25,58,0,0,11,27,167,149,231,181,129,150,193,182
h_wlk_rs_007_3_1,-23,59,0,0,6,23,167,149,231,181,129,150,193,182
h_wlk_rs_007_3_3,-22,59,0,0,7,23,167,149,231,181,129,150,193,182
h_wlk_rs_007_7_1,-44,58,0,0,7,26,167,149,231,181,129,150,193,182
h_wlk_rs_007_7_3,-43,58,0,0,7,24,167,149,231,181,129,150,193,182
h_drk_ls_007_0_0,-26,58,0,0,3,10,167,149,231,181,129,150,193,182
h_drk_ls_007_1_0,-28,57,0,0,22,18,167,149,231,181,129,150,193,182
h_drk_ls_007_2_0,-42,59,0,0,12,18,167,149,231,181,129,150,193,182
h_drk_ls_007_3_0,-39,59,0,0,10,18,167,149,231,181,129,150,193,182
h_drk_ls_007_4_0,-27,58,0,0,20,18,167,149,231,181,129,150,193,182
h_drk_ls_007_5_0,-24,57,0,0,21,16,167,149,231,181,129,150,193,182
h_drk_ls_007_6_0,-21,59,0,0,15,15,167,149,231,181,129,150,193,182
h_drk_ls_007_7_0,-24,59,0,0,8,17,167,149,231,181,129,150,193,182
h_crr_ls_007_0_0,-25,58,0,0,3,18,167,149,231,181,129,150,193,182
h_crr_ls_007_1_0,-27,55,0,0,16,17,167,149,231,181,129,150,193,182
h_crr_ls_007_2_0,-40,60,0,0,9,20,167,149,231,181,129,150,193,182
h_crr_ls_007_3_0,-43,59,0,0,8,19,167,149,231,181,129,150,193,182
h_crr_ls_007_4_0,-37,58,0,0,12,23,167,149,231,181,129,150,193,182
h_crr_ls_007_5_0,-31,55,0,0,15,19,167,149,231,181,129,150,193,182
h_crr_ls_007_6_0,-25,58,0,0,11,24,167,149,231,181,129,150,193,182
h_crr_ls_007_7_0,-23,58,0,0,6,19,167,149,231,181,129,150,193,182
h_std_ls_007_0_0,-22,58,0,0,23,24,167,149,231,181,129,150,193,182
h_std_ls_007_1_0,-32,55,0,0,9,24,167,149,231,181,129,150,193,182
h_std_ls_007_2_0,-41,56,0,0,9,22,167,149,231,181,129,150,193,182
h_std_ls_007_3_0,-44,59,0,0,7,26,167,149,231,181,129,150,193,182
h_std_ls_007_7_0,-20,58,0,0,8,30,167,149,231,181,129,150,193,182
h_std_rs_007_0_0,-37,58,0,0,11,31,167,149,231,181,129,150,193,182
h_std_rs_007_1_0,-28,55,0,0,10,25,167,149,231,181,129,150,193,182
h_std_rs_007_2_0,-20,58,0,0,13,29,167,149,231,181,129,150,193,182
h_std_rs_007_3_0,-21,59,0,0,7,26,167,149,231,181,129,150,193,182
h_std_rs_007_7_0,-44,58,0,0,8,29,167,149,231,181,129,150,193,182
h_std_ch_022_0_0,-26,59,0,0,20,32,167,149,231,181,129,150,193,182
